"","x","y","lab","conc_ng/mL"
"1",0.0996441281138769,0.129386245826522,1,72.5856839086788
"2",0.590747330960852,0.922645706341174,1,517.604241257398
"3",1.08185053380783,2.20118904466429,1,1234.86705405667
"4",2.06405693950178,2.34762848626795,1,1317.01958079632
"5",2.9644128113879,1.35789795061285,1,761.780750293806
"6",4.11032028469751,1.04949173070025,1,588.76486092284
"7",6.15658362989324,0.713094116339257,1,400.045799266323
"8",8.20284697508897,0.484523321035009,1,271.81758310064
"9",24.1637010676157,0.156965495670054,1,88.0576430709001
